speech_id,previous_speech_id,subsequent_speech_id,hearing_id,conversation,text
2926256,2926255,2926257,19241,18,"    Has there ever been a meeting of all the _x000D_
county sheriffs, by DHS to really find out what action plan we _x000D_
have to do? And you have to do it quick._x000D_
    Sheriff Dannels. Yes. And I can answer that question. I _x000D_
know the four border sheriffs in Arizona, we recently met and _x000D_
discussed issues. I know Southwest Border Sheriffs, the Western _x000D_
Sheriffs Association, National Sheriffs Association, we just _x000D_
had a conference in Sierra Vista, Arizona, where we brought us _x000D_
all together and talked about what we are talking about today._x000D_
    So we are trying to unify our thoughts and put that balance _x000D_
of what we are doing and how to make it best for the people we _x000D_
serve."
2926257,2926256,2926258,19241,18,"    Maybe this committee can convene _x000D_
something like that. Keep that in mind. Mr. Judd._x000D_
    Agent Judd. I will keep it very short._x000D_
    We need to develop, increase, and expand our intel._x000D_
    We need to be able to predict when, where, and how illegal _x000D_
narcotics, persons are going to cross our border._x000D_
    And we need to put our uniform law enforcement officers and _x000D_
agents in a position where they can be successful. That is what _x000D_
we need."
2926258,2926257,2926259,19241,18,"    Is that Homeland Security Investigations _x000D_
(HSI) within DHS? Is that separate----_x000D_
    Agent Judd. It is actually----"
2926259,2926258,2926260,19241,18,"    FBI?_x000D_
    Agent Judd. Well, FBI, HSI, Internal Affairs included._x000D_
    But these task forces are huge. When we shut down a task _x000D_
force because a task force is too successful we have to stop _x000D_
politicizing the issue. When we shut down a task force because _x000D_
the task force was extremely effective, which then shows that _x000D_
our ports of entry were not effective, that is just wrong."
2926260,2926259,2926261,19241,18,"    Mr. Taylor, why don't you close it out."
2926261,2926260,2926262,19241,18,"    And to Senator McCain's point on corruption, _x000D_
what I did not say in my statement today is I lived in Nogales. _x000D_
I lived right above the Mariposa exit and entry into this _x000D_
country and have been all up and down the border there._x000D_
    The major cartel members do not try to corrupt. They are _x000D_
amateurs that are trying to corrupt our government officials. _x000D_
They always get caught. Maybe they get caught now; maybe they _x000D_
get caught a year from now. But when they get caught, then that _x000D_
is going to bring all sorts of heat that the cartel members do _x000D_
not want brought into their area there. So it is much easier to _x000D_
throw a lot of product at the border, because they are very _x000D_
sophisticated in that. They know how much they throw at the _x000D_
border and how much is getting caught._x000D_
    So widespread corruption is highly publicized when one of _x000D_
our people are corrupt. But the corruption that is widespread _x000D_
is not on our side of the border._x000D_
    And then what we need to do is that drug addicts do not _x000D_
make great criminals. They get caught. We have got 20,000 that _x000D_
are getting out this year. That means 10,000 are going to be _x000D_
back in within 5 years. So when they get treatment, they do not _x000D_
go back._x000D_
    I do not buy drugs. It is pretty hard to do a drug-_x000D_
motivated crime when you do not do drugs. It is pretty hard to _x000D_
get a driving while intoxicated (DWI) if I am not intoxicated._x000D_
    So we have put a lot of money in interdiction, and yet _x000D_
drugs have never been more available, more plentiful, more _x000D_
powerful, and cheaper than they are at this very moment. We _x000D_
have to work on the demand side, and it works. We are getting _x000D_
very good at it."
2926262,2926261,2926263,19241,18,"    Again, Mr. Taylor, thank you._x000D_
    Thank all of our witnesses again for your service to your _x000D_
community, State, and nation, for your thoughtful testimony, _x000D_
your questions, and your answers to our questions._x000D_
    I want to thank Senator McCain, Senator Flake, and the _x000D_
State of Arizona, the Governor, for welcoming us here._x000D_
    This has really been a very good hearing. We have learned a _x000D_
lot, laid out more reality._x000D_
    With that, the hearing record will remain open for 15 days _x000D_
until December 8, 5 p.m., for the submissions of statements and _x000D_
questions for the record. This hearing is adjourned."
2926263,2926262,2926264,19242,1,"    Good morning. This hearing will come to _x000D_
order. I certainly want to thank all of the witnesses for _x000D_
taking the time to attend and for taking the time to write your _x000D_
thoughtful testimonies. We appreciate it. It will all be in the _x000D_
record._x000D_
---------------------------------------------------------------------------_x000D_
    \1\ The prepared statement of Senator Johnson appears in the _x000D_
Appendix on page 37._x000D_
---------------------------------------------------------------------------_x000D_
    This is an important hearing. I guess I would consider this _x000D_
our second hearing on this subject. We had Governor Tom Ridge _x000D_
and Senator Joe Lieberman here, earlier, with their Blue Ribbon _x000D_
Study Panel on Biodefense, which is a very well-thought-out _x000D_
document with a lot of detail. Probably the main takeaway from _x000D_
that was the fact that we just have no central authority to _x000D_
kind of accumulate all of the data, to accumulate the budgets, _x000D_
and really to direct potential activity--particularly in the _x000D_
event of a significant outbreak, whether it is--and, of course, _x000D_
we have dealt with Ebola and avian influenza. We have had _x000D_
hearings on both of those--and, now, the Zika virus._x000D_
    In Wisconsin, we have something--and I cannot pronounce _x000D_
it--Elizabethkingia meningoseptica. I think I might have _x000D_
actually gotten that right. It has infected about 59 people, _x000D_
already 18 people in our State. I appreciate the work the _x000D_
Centers for Disease Control and Prevention (CDC) has already _x000D_
done on that, responding very quickly to a letter I sent. It _x000D_
sounds like you have really taken that very seriously and have _x000D_
been trying to find the common cause. Very interesting, I _x000D_
guess. Troubling in many respects, but, anyway, this is an _x000D_
important hearing._x000D_
    I do ask consent that my opening written statement be _x000D_
entered in the record. But, as with any hearing, the main goal _x000D_
is to lay out a reality, so we all understand really what we _x000D_
are facing here. And, when it comes to the different types of _x000D_
biothreats, these can be very serious._x000D_
    Maybe the good news about all of them is that the same _x000D_
types of procedures, processes, and kind of management _x000D_
structure can be put in place to respond to just about any of _x000D_
them, because the threats are always changing, as we are seeing _x000D_
just the different type of pathogens and the different _x000D_
biological threats that I just listed._x000D_
    So, again, I appreciate all of your work and effort in _x000D_
this. I appreciate you coming here._x000D_
    With that, I will turn it over to Senator Carper._x000D_
_x000D_
             OPENING STATEMENT OF SENATOR CARPER\1\"
2926264,2926263,2926265,19242,1,"    Thank you, Mr. Chairman. I understand there _x000D_
is a vote at 10:30._x000D_
---------------------------------------------------------------------------_x000D_
    \1\ The prepared statement of Senator Carper appears in the _x000D_
Appendix on page 39._x000D_
---------------------------------------------------------------------------"
2926265,2926264,2926266,19242,1,    Yes.
2926266,2926265,2926267,19242,1,"    Do you want to just keep rolling, or do you _x000D_
want us to recess for the vote? Do you have to think about it?"
2926267,2926266,2926268,19242,1,"    It would probably be nice to keep rolling _x000D_
if we could, so why don't we try--you and I will tradeoff. _x000D_
Thank you."
2926268,2926267,2926269,19242,1,"    OK. Good. So, when the vote starts, I will _x000D_
leave--with the Chairman's concurrence--and go vote and come _x000D_
back right away. And, you guys can just keep talking. And then, _x000D_
we will start asking questions._x000D_
    Thank you all for coming. Mr. Chairman, thank you for _x000D_
bringing this together. This is an even more important hearing, _x000D_
given what is going on with the Zika virus. But, as the _x000D_
Chairman has said, last fall we convened a hearing to examine a _x000D_
report by this Blue Ribbon Study Panel on Biodefense chaired by _x000D_
a couple of our good friends--Joe Lieberman and Tom Ridge. And, _x000D_
one of the main points in their report was, there ought to be _x000D_
somebody in the Administration, one senior person, to lead it. _x000D_
They thought the Vice President would be a pretty good one, and _x000D_
so we will see. We had a meeting with the Vice President and _x000D_
the two co-chairs, and we will see where that leads._x000D_
    But there is a lot of work to be done, and, fortunately, _x000D_
the panel provided recommendations to further enhance our _x000D_
ability to prevent, to detect, to respond to, and to recover _x000D_
from a biological incident._x000D_
    Today, we have the opportunity to discuss those _x000D_
recommendations with the heads of several agencies--senior _x000D_
people in several agencies, who would be responsible for _x000D_
implementing some of the recommendations of the earlier panel. _x000D_
I am eager to hear your thoughts and also hear how you believe _x000D_
we can further improve our country's biodefense system. This is _x000D_
an important conversation to have in the context of recent _x000D_
global events, including a couple that are emerging even as we _x000D_
speak._x000D_
    Ebola continues to threaten West Africa, and--after _x000D_
claiming thousands of lives--the spread of the virus has _x000D_
declined significantly, thanks in no small part to the _x000D_
investments that America has made in the health systems of the _x000D_
countries that were hardest hit by the epidemic. I think it is _x000D_
one of the proudest chapters in our Nation's history as of _x000D_
late, and I am very proud of the work that was done, including _x000D_
by some of you and the folks that you lead. But, that said, the _x000D_
recent news of more cases in Guinea and Liberia underlines the _x000D_
need to continue supporting our international partners in their _x000D_
efforts to combat this disease._x000D_
    We are also almost one year removed from a significant _x000D_
outbreak of highly pathogenic avian flu, which decimated some _x000D_
parts of our Nation's poultry industry. The Chairman's State _x000D_
was badly affected, as were a number of others in the Midwest. _x000D_
And, while infections of poultry have been limited in number so _x000D_
far this year, thank God, we must remain vigilant and continue _x000D_
to enforce good biosafety practices at poultry farms across the _x000D_
country to safeguard against another epidemic._x000D_
    Meanwhile, we are quickly approaching the beginning of _x000D_
mosquito season in most parts of the United States. _x000D_
Unfortunately, this presents us with a new threat--this one in _x000D_
the form of the Zika virus that we are hearing a whole lot _x000D_
about. The virus has spread explosively throughout Central and _x000D_
South America. It has already reached Puerto Rico and other _x000D_
U.S. territories and is expected to spread further as the _x000D_
weather warms. The World Health Organization (WHO) estimates _x000D_
that as many as 4 million people in the Americas could contract _x000D_
Zika by the end of the year. Researchers continue to learn more _x000D_
about the virus every day--but it is clear that the health _x000D_
impacts can be devastating, particularly for pregnant women and _x000D_
their unborn children. We have all heard that the CDC has just _x000D_
recently confirmed this week something that a lot of folks have _x000D_
speculated for a while--that the Zika virus is a cause of _x000D_
severe birth defects._x000D_
    While most of the Zika cases diagnosed in American citizens _x000D_
to date have been traced to travel abroad, we must be prepared _x000D_
for the virus to present itself locally to us. So, it has been _x000D_
encouraging to see a proactive, coordinated response from the _x000D_
President and his Administration to this threat. For example, _x000D_
Federal agencies are helping State and local governments _x000D_
enhance their capacity to better detect and track the virus. _x000D_
There are also significant mosquito control efforts underway in _x000D_
areas that are most at risk._x000D_
    We also know that medical countermeasures and vaccine _x000D_
development are being rigorously pursued. We applaud that. To _x000D_
help fund these efforts, the Administration announced last week _x000D_
its intent to redirect almost $600 million from other _x000D_
programs--including funds originally designated for Ebola--and _x000D_
spend it on Zika response efforts. I believe the President made _x000D_
the right call in this instance. I am glad he has done this. _x000D_
While these efforts continue, Congress should continue to _x000D_
carefully consider the President's request for additional _x000D_
resources to combat this threat._x000D_
    In addition, we must ensure that our public health _x000D_
officials have the tools that they need to protect us from Zika _x000D_
and to prepare us for future threats. But, at the same time, we _x000D_
should not let our foot off of the gas when it comes to our _x000D_
efforts to contain dangerous diseases such as Ebola and avian _x000D_
influenza._x000D_
    With that, we welcome each of you. Thank you for your _x000D_
service, and thank you for your testimony today."
2926269,2926268,2926270,19242,1,"    Thank you, Senator Carper._x000D_
    It is the tradition of this Committee to swear in _x000D_
witnesses, so if you will all rise and raise your right hand. _x000D_
Do you swear the testimony you will give before this Committee _x000D_
will be the truth, the whole truth, and nothing but the truth, _x000D_
so help you, God?"
2926270,2926269,2926271,19242,1,    I do.
2926271,2926270,2926272,19242,1,    I do.
2926272,2926271,2926273,19242,1,    I do.
2926273,2926272,2926274,19242,1,    I do.
2926274,2926273,2926275,19242,1,    I do.
2926275,2926274,2926276,19242,1,"    Somebody has a snappy tune there._x000D_
    Our first witness is Dr. Richard Hatchett. Dr. Hatchett is _x000D_
the Acting Director of the Biomedical Advanced Research and _x000D_
Development Authority (BARDA) and the Acting Deputy Assistant _x000D_
Secretary in the Office of the Assistant Secretary for _x000D_
Preparedness and Response (ASPR) in the Department of Health _x000D_
and Human Services (HHS). That is a big title. Among his many _x000D_
past roles, Dr. Hatchett has served at the National Institute _x000D_
of Allergy and Infectious Diseases (NIAID) at the National _x000D_
Institutes of Health (NIH), on the White House National _x000D_
Security staff, and in the White House Homeland Security _x000D_
Council (HSC) as the Director for Biodefense Policy. Dr. _x000D_
Hatchett._x000D_
_x000D_
  TESTIMONY OF RICHARD J. HATCHETT, M.D.,\1\ ACTING DIRECTOR, _x000D_
BIOMEDICAL ADVANCED RESEARCH AND DEVELOPMENT AUTHORITY, OFFICE _x000D_
OF THE ASSISTANT SECRETARY FOR PREPAREDNESS AND RESPONSE, U."
2926276,2926275,2926277,19242,1,"    Chairman Johnson, Ranking Member Carper, and _x000D_
distinguished Members of the Senate Committee on Homeland _x000D_
Security and Governmental Affairs, good morning. Thank you for _x000D_
inviting me to testify on the state of our Nation's biodefense. _x000D_
I am Richard Hatchett, Acting Director of the Biomedical _x000D_
Advanced Research and Development Authority, and my testimony _x000D_
today will focus on steps taken by the Office of the Assistant _x000D_
Secretary for Preparedness and Response to strengthen our _x000D_
Nation's health security as well as the contributions of my own _x000D_
office toward that end._x000D_
---------------------------------------------------------------------------_x000D_
    \1\ The prepared statement of Dr. Hatchett appears in the Appendix _x000D_
on page 41._x000D_
---------------------------------------------------------------------------_x000D_
    We have made substantial progress in the past 10 years to _x000D_
advance the State of our national biodefense. Thanks to the _x000D_
support of this Committee and others in Congress, we have _x000D_
established BARDA and continue to make critical investments in _x000D_
biodefense and our health care system. However, as highlighted _x000D_
by recent challenges, such as Ebola, Middle East Respiratory _x000D_
Syndrome (MERS), and Zika, there remain gaps in our _x000D_
preparedness._x000D_
    As this Committee is aware, a recent report by the Blue _x000D_
Ribbon Study Panel on Biodefense has indicated that the United _x000D_
States is underprepared for biological threats and that the _x000D_
Nation is dangerously vulnerable to biological events--whether _x000D_
natural, intentional, or unintentional in origin._x000D_
    Where the civilian, public health, and medical response to _x000D_
such events is concerned, the ASPR is charged, by statute, to _x000D_
play a strong leadership role. The ASPR serves as the principal _x000D_
adviser to the Secretary of Health and Human Services on all _x000D_
matters related to Federal medical preparedness and response _x000D_
for public health emergencies. The ASPR chairs the HHS Disaster _x000D_
Leadership Group (DLG), which convenes in response to _x000D_
complicated emergencies, and the Public Health Emergency _x000D_
Medical Countermeasures Enterprise (PHEMCE), which coordinates _x000D_
medical countermeasures development efforts across the _x000D_
interagency. The ASPR is the author and custodian of the _x000D_
National Health Security Strategy (NHSS), which focuses on _x000D_
protecting public health during an emergency. The ASPR oversees _x000D_
2 critical programs that support medical response._x000D_
    The first, the Hospital Preparedness Program (HPP), _x000D_
enhances medical preparedness and resiliency at the community _x000D_
level through its support of health care coalitions._x000D_
    The second, the National Disaster Medical System (NDMS), _x000D_
deploys medical personnel and related assets when local _x000D_
resources are overwhelmed._x000D_
    The PHEMCE, for its part, promotes the development and _x000D_
acquisition of medical countermeasures for chemical, _x000D_
biological, radiological, and nuclear threats (CBRN), pandemic _x000D_
influenza, and emerging infectious diseases. PHEMCE _x000D_
coordination and decisionmaking encompass all stages of the _x000D_
medical countermeasure life cycle, from identifying _x000D_
requirements and developing target product profiles through _x000D_
product development to distribution and dispensing. The PHEMCE _x000D_
has an outstanding record of success and is now being studied _x000D_
as a model for global preparedness against emerging infectious _x000D_
diseases._x000D_
    To date, at least 23 medical countermeasures that BARDA has _x000D_
supported have been approved, licensed, or cleared by the Food _x000D_
and Drug Administration (FDA) under PHEMCE's purview. Of these, _x000D_
15 have been approved since 2011 and 5 have been approved in _x000D_
the last 12 months. 17 products--ranging from anthrax _x000D_
antitoxins and smallpox vaccines to anti-neutropenia cytokine _x000D_
therapeutics for acute radiation syndrome and an array of _x000D_
products for the management of thermal burns--have been added _x000D_
to the Strategic National Stockpile (SNS) under Project _x000D_
BioShield, with another 7 anticipated between now and the end _x000D_
of fiscal year (FY) 2018._x000D_
    Overall, since the year 2000, the FDA has approved 89 _x000D_
medical countermeasures for CBRN threats and pandemic _x000D_
influenza, as well as 17 supplemental changes to already _x000D_
approved applications and 71 modifications to diagnostic _x000D_
devices. This investment in preparedness has already paid _x000D_
dividends. Because of the workforce and capabilities we have _x000D_
developed over the last 10 years, we are much better prepared _x000D_
to respond quickly to emerging threats._x000D_
    The PHEMCE, for example, facilitated the rapid development _x000D_
and deployment of vaccines, therapeutics, and diagnostics _x000D_
during the Ebola epidemic and is now fully engaged in the _x000D_
response to Zika._x000D_
    We know, from experience, that a well-coordinated PHEMCE _x000D_
response is a critical enabler of a rapid science and industry _x000D_
response. The PHEMCE succeeds not because a set of government _x000D_
offices succeeds, but because response efforts across the whole _x000D_
of society are supported and coordinated. To respond _x000D_
effectively to threats as diverse and unpredictable as the _x000D_
biological threats we face, nothing less than a whole-of-_x000D_
society response will work._x000D_
    Thank you again for the invitation to speak with you, and, _x000D_
at this time, I would be happy to address any questions you may _x000D_
have."
2926277,2926276,2926278,19242,1,"    Thank you, Dr. Hatchett._x000D_
    Our next witness is Dr. Stephen Redd. Dr. Redd is the _x000D_
Director of the Office of Public Health Preparedness and _x000D_
Response at the Centers for Disease Control and Prevention. Dr. _x000D_
Redd, who has been part of the Public Health Service for over _x000D_
30 years, is responsible for all of the CDC's public health _x000D_
preparedness and response activities. Is it pronounced Dr. _x000D_
Redd?"
2926278,2926277,2926279,19242,1,"    Yes, sir."
2926279,2926278,2926280,19242,1,"    OK, great. Thank you. Dr. Redd._x000D_
_x000D_
  TESTIMONY OF STEPHEN C. REDD, M.D.,\1\ DIRECTOR, OFFICE OF _x000D_
 PUBLIC HEALTH PREPAREDNESS AND RESPONSE, CENTERS FOR DISEASE _x000D_
                     CONTROL AND PREVENTION"
2926280,2926279,2926281,19242,1,"    Chairman Johnson, Ranking Member Carper, and _x000D_
distinguished Members of the Committee, my name is Stephen _x000D_
Redd. As you have just heard, I am the Director of the Office _x000D_
of Public Health Preparedness and Response at the CDC, and it _x000D_
is my pleasure to appear today to discuss the work the CDC is _x000D_
doing to prepare and respond to threats to the health of the _x000D_
public._x000D_
---------------------------------------------------------------------------_x000D_
    \1\ The prepared statement of Dr. Redd appears in the Appendix on _x000D_
page 59._x000D_
---------------------------------------------------------------------------_x000D_
    As you know, the CDC works to protect the public's health _x000D_
by helping communities improve readiness and response. This is _x000D_
for chemical, biological, and radiation emergencies--whether _x000D_
those are naturally occurring events like the Ebola epidemic or _x000D_
the Zika virus epidemic, intentional, or accidental._x000D_
    There are two key programs at the CDC that enable us to _x000D_
prevent, detect, and respond to public health threats: the _x000D_
Public Health Emergency Preparedness (PHEP) Program and the _x000D_
Strategic National Stockpile. Both programs had their origins _x000D_
before September 11, 2001 (9/11) and the anthrax attacks of _x000D_
2001. They were greatly expanded after those events in _x000D_
recognition of the need to improve the ability of the public _x000D_
health system to respond in scale and in speed._x000D_
    The Public Health Emergency Preparedness Program's overall _x000D_
aim is to prepare the Nation to respond to public health _x000D_
emergencies. Since 2002, $10 billion has been devoted to this _x000D_
effort. The program funds 62 awardees: all 50 States, 4 large _x000D_
cities, and 8 territories. And what it actually funds are _x000D_
staff: epidemiologists, laboratory experts, and risk _x000D_
communication experts as well as emergency operations centers, _x000D_
laboratory equipment, planning and exercising efforts, and _x000D_
efforts to respond--or to correct things that are identified in _x000D_
exercises and natural events._x000D_
    The Strategic National Stockpile is the national repository _x000D_
of life-saving medicines, vaccines, and medical supplies, such _x000D_
as mechanical ventilators. Currently, the stockpile holds over _x000D_
$7 billion in assets. It operates as part of the Public Health _x000D_
Emergency Medical Countermeasure Enterprise, which you have _x000D_
heard about. The stockpile procures, stores, and delivers _x000D_
supplies in times of emergency._x000D_
    Both the Public Health Emergency Preparedness Program and _x000D_
the Strategic National Stockpile were instrumental in the Ebola _x000D_
response and are being used now as part of the Zika response. _x000D_
So let me now turn to Zika._x000D_
    As of yesterday, 41 countries have reported local _x000D_
transmission of the Zika virus. In the continental United _x000D_
States, over 300 travel-associated cases have been reported. _x000D_
About 1 in 10 of these are in pregnant women. 7 have been _x000D_
acquired through sexual transmission. There currently are no _x000D_
local transmissions by mosquitoes, but the problem exists here _x000D_
because of these travel-associated cases and sexually-_x000D_
transmitted cases. In Puerto Rico, there is transmission from _x000D_
mosquitoes--over 300 cases. About 1 in 6 of these are in _x000D_
pregnant women._x000D_
    Just to talk about some of the things that we are doing in _x000D_
the response to Zika, you heard from Senator Carper that _x000D_
yesterday the CDC authored a publication that concluded that _x000D_
the Zika virus infection causes severe birth defects. That _x000D_
article also identified a number of the outstanding scientific _x000D_
questions._x000D_
    On April 1, we convened the Zika Action Plan Summit in _x000D_
Atlanta. This brought together State and local health officials _x000D_
to review the latest scientific information and to jump-start _x000D_
planning at the State and local levels._x000D_
    We also issued travel guidance for women who are pregnant _x000D_
within 72 hours of identifying the virus in the brains of _x000D_
children and fetuses that had died. We have developed _x000D_
laboratory tests. We are working closely with local health _x000D_
departments and we are implementing mosquito control measures _x000D_
with the government of Puerto Rico to prevent transmission to _x000D_
pregnant women._x000D_
    Public health threats are ever present. Due to the _x000D_
investments from Congress, the Nation is better prepared to _x000D_
prevent, detect, and respond to health emergencies than we were _x000D_
before the events of September 2001. And, at the CDC, we are on _x000D_
the frontlines to protect Americans from health threats _x000D_
wherever those threats occur. From recent experience, we know _x000D_
that we will be called upon to respond in the future._x000D_
    Thank you."
2926281,2926280,2926282,19242,1,"    Thank you, Dr. Redd._x000D_
    Our next witness is Mr. Kevin Shea. Mr. Shea is the _x000D_
Administrator of the U.S. Department of Agriculture's (USDA) _x000D_
Animal and Plant Health Inspection Service (APHIS). Mr. Shea _x000D_
carries out the agency's broad mission of protecting and _x000D_
promoting American agriculture, regulating genetically _x000D_
engineered organisms, administering the Animal Welfare Act, and _x000D_
carrying out wildlife damage management activities. Mr. Shea._x000D_
_x000D_
  TESTIMONY OF KEVIN SHEA,\1\ ADMINISTRATOR, ANIMAL AND PLANT _x000D_
   HEALTH INSPECTION SERVICE, U."
2926282,2926281,2926283,19242,1,"    Thank you, Mr. Chairman, Senator Carper, Senator _x000D_
Ayotte, and Senator Booker. I appreciate you all being here _x000D_
today to hear us._x000D_
---------------------------------------------------------------------------_x000D_
    \1\ The prepared statement of Mr. Shea appears in the Appendix on _x000D_
page 70._x000D_
---------------------------------------------------------------------------_x000D_
    At APHIS, over 8,000 men and women work around the world to _x000D_
protect American agriculture and natural resources against _x000D_
plant and animal pests and diseases. We want to keep them out _x000D_
of the country, but if they do get into the country, we have _x000D_
the expertise and the tools to detect them, to control them, _x000D_
and, hopefully, to eradicate them._x000D_
    Although the crux of our mission is plant and animal _x000D_
health, we understand that, of course, there is a crucial link _x000D_
between plant and animal health and human health. Our _x000D_
partnerships with the CDC and other Federal and State agencies _x000D_
emphasize this ``One Health'' (OH) approach._x000D_
    Animal health can affect human health and human health can _x000D_
affect animal health. That is why it is so important that we _x000D_
communicate and coordinate with each other. That is why the _x000D_
emphasis on ``One Health'' in the ``National Blueprint for _x000D_
Biodefense'' is so important and why we strongly support it and _x000D_
appreciate that they emphasized it._x000D_
    I want to highlight just a few examples of what APHIS does _x000D_
with our partners._x000D_
    First, we created, within our Veterinary Services Program, _x000D_
a One Health Coordination Center (OHCC). This center works _x000D_
closely with our internal veterinarians to make sure that they _x000D_
are considering the human health aspects of animal health _x000D_
programs._x000D_
    At the same time, they work with their counterparts in the _x000D_
human health arena to make sure those agencies have an _x000D_
understanding of how what they do can affect agriculture and _x000D_
animal health. Because this communication is so important, we _x000D_
have embedded an APHIS veterinarian in Atlanta with the CDC to _x000D_
exchange information literally every day._x000D_
    We always share information with our partners about our _x000D_
well-established zoonotic disease surveillance efforts, and _x000D_
when we have information about potentially damaging diseases, _x000D_
we share that quickly. Of course, this Committee knows--as the _x000D_
Chairman and Senator Carper alluded to earlier--you all know _x000D_
the devastating impact avian influenza had last year on our _x000D_
producers, but also the impact it had on the availability and _x000D_
price of eggs and turkey. 1,000 APHIS employees and thousands _x000D_
of contractors and State employees did the important frontline _x000D_
work to control that disease, but, behind the scenes, our _x000D_
partnerships with the groups with us today were there and were _x000D_
very important. Our scientists shared information with the CDC _x000D_
about avian influenza--about the virus. We had no reason to _x000D_
think that that virus was going to be a human health threat, _x000D_
but avian influenza viruses mutate. And so, we were constantly _x000D_
supplying information to the CDC so they could develop _x000D_
candidate vaccines if indeed it ever should have jumped over to _x000D_
be a human health problem._x000D_
    We also are working very closely with our colleagues in the _x000D_
Fish and Wildlife Service to test wild birds. And, the good _x000D_
news is, we tested 43,000 wild birds over the last 9 months and _x000D_
have found no more examples of high-path avian influenza in _x000D_
those birds. So, that is some hopeful information._x000D_
    We spent a lot of time assessing our efforts in controlling _x000D_
avian influenza last year as well as on our capability to _x000D_
detect it. And, we compiled a very substantial, very large new _x000D_
planning document on what we can do to prevent avian influenza _x000D_
from becoming a huge problem again. And, we had a chance to _x000D_
test that out already. In Indiana, in January, there was indeed _x000D_
one case of highly pathogenic influenza and 9 cases of low-_x000D_
pathogenic avian influenza associated with that. We were able _x000D_
to get on top of that, immediately, to wipe that out, and we _x000D_
have had no cases of avian influenza other than that since last _x000D_
June 17._x000D_
    Something we learned, in all of our review, was that we _x000D_
need to rebuild our capacity to respond to large animal health _x000D_
emergencies. We have 200 fewer animal health professionals--_x000D_
veterinarians and animal health technicians--than we had 10 _x000D_
years ago. We need to rebuild that workforce. And Secretary Tom _x000D_
Vilsack certainly recognized that, and, in the President's _x000D_
budget request for FY 2017, there is a proposed $30 million _x000D_
increase for animal health emergency response because we _x000D_
realized just how lucky we were to get on top of avian _x000D_
influenza after all of the damage that it did do._x000D_
    Mr. Chairman, this concludes my testimony, and I appreciate _x000D_
the opportunity to be here. I would certainly be happy to _x000D_
answer any questions."
2926283,2926282,2926284,19242,1,"    Thank you, Mr. Shea._x000D_
    Our next witness is Dr. Aaron Firoved. He is the Director _x000D_
for the National Biosurveillance Integration Center (NBIC) in _x000D_
the Office of Health Affairs (OHA) at the Department of _x000D_
Homeland Security (DHS). He previously served as the Senior _x000D_
Biodefense Advisor to the Assistant Secretary for Health _x000D_
Affairs and Chief Medical Officer (CMO) of the Department._x000D_
    Dr. Firoved?_x000D_
_x000D_
  TESTIMONY OF AARON M. FIROVED, PH.D.,\1\ DIRECTOR, NATIONAL _x000D_
 BIOSURVEILLANCE INTEGRATION CENTER, OFFICE OF HEALTH AFFAIRS, _x000D_
              U."
